post_id,autor_id,texto,contagem_reposts,contagem_likes,timestamp
at://did:plc:u3wyn2osqn4dtgiyz3fxt4r7/app.bsky.feed.post/3m2hvkif7ts2t,devonvoixvo.bsky.social,"I'm feelin' a lil down but I'll be streaming Silk Song around 5PM CST 
www.twitch.tv/DevonVoixVO/",1,3,2025-10-05T20:07:03.987Z
at://did:plc:o65sqaxjrutgkwj2hc7fzcb7/app.bsky.feed.post/3m2hsxr377k2z,apocalypseferret.bsky.social,"Going to stream some Silk Song! Come watch me get lost and wrecked by the next boss

#stream #twitch #silksong #hollowknight #streamer",1,4,2025-10-05T19:20:48.075Z
at://did:plc:islki6nfr4l4e3yhticsmaki/app.bsky.feed.post/3m2hpzznoz22b,swiffy.bsky.social,Silk Song,0,0,2025-10-05T18:28:22.957Z
at://did:plc:rhvqaa24twin46p4klsld2uq/app.bsky.feed.post/3m2hopmirgc24,icyjackets.bsky.social,"Live!
We are back into Act 2 Silk Song lets see how far we can get!

live at: twitch.tv/icyjackets

#vtuber #smallstreamer",0,2,2025-10-05T18:04:39.873Z
at://did:plc:aqdboki27tt4pyzq5t4nea3u/app.bsky.feed.post/3m2hnwit3m227,geoffkrall.bsky.social,Silk Song,0,0,2025-10-05T17:50:37.160Z
at://did:plc:2lyulz5o63to3boaerwqafxj/app.bsky.feed.post/3m2hm5vvms22v,autumn.town,Did Gil Scott Heron know about Silk Song in 1971?,0,0,2025-10-05T17:18:58.273Z
at://did:plc:b6ugclonwub4rkbxkikr6mtv/app.bsky.feed.post/3m2hjr5bpqc2a,artkeens.bsky.social,"made it to the final boss in silk song, gonna try n finish it within this week🙏🏽
but been cinema so far",0,0,2025-10-05T16:36:02.318Z
at://did:plc:u6rymsd7xtlztztvux65dnon/app.bsky.feed.post/3m2hhozcvnc2w,keithrace.bsky.social,"Baldur's Gate 3: and silk song are my two top recommendations! I dunno if either are on sale, but they're both on steam",0,0,2025-10-05T15:59:03.569Z
at://did:plc:vnpxtlsab4ifgd5rlojoeht3/app.bsky.feed.post/3m2hfi6kxas2s,islabelter.bsky.social,i did the cursed ending on silk song is funny how the last boss is easier than most lmao,0,0,2025-10-05T15:19:26.712Z
at://did:plc:pw3mbtcj34nh3tnspowys3oj/app.bsky.feed.post/3m2h2j3wiqk2t,jazziecat.bsky.social,The only reson why I haven’t gone insane form grad work is because I need to finish it so I can go back to playing silk song,0,1,2025-10-05T12:03:06.338Z
at://did:plc:r6lw4spkhb7awjketriato65/app.bsky.feed.post/3m2gqjs2ias2p,snackarybinxxx.bsky.social,I feel this. Silk song currently has me in a chokehold,0,0,2025-10-05T09:04:32.119Z
at://did:plc:5agpnvapskndmjpwzmtmtf3t/app.bsky.feed.post/3m2gpscxsus25,aistalon.bsky.social,"Silk in song
#silksong #waifu #animewaifu #manga #fanart #MangaArt #AnimeArt #AnimeAI #MangaAI #MangaIllustration #AnimeDrawing #AnimeStyle #WeebArt #OtakuCulture #AIイラスト #aiartcommunity",1,14,2025-10-05T08:51:24.549Z
at://did:plc:derz35ttnjp5g6rnxmvcmd6z/app.bsky.feed.post/3m2glu46ddk2a,basstoad.bsky.social,Act 3 silk song let's go,0,1,2025-10-05T07:40:49.566Z
at://did:plc:j5idage4voz5z4rxkukobdmx/app.bsky.feed.post/3m2gg2dg3p22w,shannonsketches.bsky.social,"I want to love Silk Song but the level of difficulty kills an otherwise incredible game for me. Hollow Knight was so fun to play I actually went achievement hunting for lore, this one is so much work I’m not even invested anymore I’m just muscling through the story and I’m done.",0,3,2025-10-05T05:56:56.036Z
at://did:plc:mhloykoruxnvvqh3z6ffwbxb/app.bsky.feed.post/3m2gdnbbvdk2n,samedragontime.bsky.social,"im sorry but silksong is fucking ass in terms of challenge, and this is comming from a hollow knight super fan. hollow knight was always very hard, but at least the challenge of it was approachable. silk song is genuinely infuriating. hard for the sake of hard a good game does not make.",0,1,2025-10-05T05:13:50.110Z
at://did:plc:p6hbtmtsrpfm322q5afzzv3q/app.bsky.feed.post/3m2fztrw76c2l,chrisandfish.bsky.social,"Sometimes I think I'm good at video games, and then I try to play silk song. 

At least it's not like call of duty where I'm getting my ass kicked by a 12-year-old and they are vocal about it.",0,0,2025-10-05T02:18:31.462Z
at://did:plc:pynddhx5fezmze3rl5by7kwh/app.bsky.feed.post/3m2fyb4zfg22r,negaointernauta.bsky.social,"Moleque, acho que vou desistir de jogar Hollow Knight, na moral.

Daí nem vou começar Silk Song.

Negócio é um segundo emprego, tá maluco.",0,3,2025-10-05T01:50:11.825Z
at://did:plc:mwtpca6qjlcvhey22u7ykbrp/app.bsky.feed.post/3m2fvtjktsc2j,parfaitbegait.bsky.social,"Silk Song Strim is Slive!!!

www.twitch.tv/ParfaitBeGai...",2,1,2025-10-05T01:06:47.734Z
at://did:plc:4fuqzvswwlsjolpvoma3mkb2/app.bsky.feed.post/3m2fuounhgs2j,paffles.bsky.social,Silk Song Stream Start in 15 minutes-ish!,0,2,2025-10-05T00:46:17.840Z
at://did:plc:3tgf4rvti3k2gny36f5sbena/app.bsky.feed.post/3m2fujszmg22r,quartzbunny.bsky.social,"cause silk song gives me some kind of comfort here she is🕷️🌻
#silksong",3,9,2025-10-05T00:43:28.365Z
at://did:plc:mwtpca6qjlcvhey22u7ykbrp/app.bsky.feed.post/3m2fpxhmeyc2j,parfaitbegait.bsky.social,"STREAM SCHEDULE:

Saturday and Sunday Surprise!

I'll be Streaming Some Silk Song Sporadically, Since I've Saturday (today) and Sunday off! A Sweet Staycation!

Tune in throughout today and tomorrow for Silk Song. Will be joined on-and-off by Shiny and Dizzy!

www.twitch.tv/ParfaitBeGai...",3,2,2025-10-04T23:21:37.453Z
at://did:plc:arkhtv4gokgu2j6jizaqop3n/app.bsky.feed.post/3m2fnlsc5ds2v,holloswallow.bsky.social,my silk song fanart contribution,0,1,2025-10-04T22:39:18.516Z
at://did:plc:nmt64ukrrphbh2o3ppnsow2f/app.bsky.feed.post/3m2flhzf2ef2u,shujiwakahisa.bsky.social,"Ayo ayo we Live now~ 🦉

The Climb Continues Up The Citadel We Go!

▶ www.twitch.tv/shujiwakahisa 

#Vtuber | #VSky | #TwitchStreamer",1,5,2025-10-04T22:01:23.654Z
at://did:plc:4dya2ypcojd2qwqslgs2yjpt/app.bsky.feed.post/3m2fd2vld5k2p,ghostisafk.bsky.social,"🐰GONNA BE LIVE SOON AND YAP!!!!👹

I NOT SURE IF I GOT IT IN ME FOR SILK SONG SO MOST LIKELY GONNA BE MESSING DOING ART, AND CHILL GAMING! YOU SHOULD JOIN

or else

he will come for you....

【4pm EST】",0,1,2025-10-04T19:30:54.118Z
at://did:plc:wfsm2wvzk7mldtkgdboy7oif/app.bsky.feed.post/3m2fd2afips2a,shubbabang.bsky.social,Oh wow Silk song AND hades 2 is out? Let's play classic doom 2 www.twitch.tv/shubbabang,2,30,2025-10-04T19:30:31.907Z
at://did:plc:mjshqcwgodvhpv6d34msaggk/app.bsky.feed.post/3m2fbz6fqwk2x,katieandcatburger.bsky.social,"I'm gonna write an essay that's like ""I beat the very first boss in silk song and then I quit bc I didn't want to do a hard thing anymore. Its fine if u enjoyed it tho, it's just not for me"" and people will hate it",0,1,2025-10-04T19:12:02.523Z
at://did:plc:7kuttoc7c6yok63xc3jfe5lb/app.bsky.feed.post/3m2fanxodws2h,omieyourhomie.bsky.social,Silk Song Render :D,0,1,2025-10-04T18:47:52.613Z
at://did:plc:6ev2ixj3h4simk6udh242vkz/app.bsky.feed.post/3m2f74dumsk2b,aradortd.art,"More Silk Song!! Come watch! :3 
www.twitch.tv/aradortd",6,34,2025-10-04T18:20:07.689Z
at://did:plc:o65sqaxjrutgkwj2hc7fzcb7/app.bsky.feed.post/3m2f6jkv5lc27,apocalypseferret.bsky.social,"Going to play a little more Silk Song before I get crafting today
I would love your company while I get lost due to my terrible directional skills

www.twitch.tv/apocalypse_f...

#silksong #hollowknight #twitch #gamer",0,2,2025-10-04T18:09:37.513Z
at://did:plc:hgmhcrg667incp3b5s4hx7nc/app.bsky.feed.post/3m2f4dx4cg222,redpaletteart.bsky.social,The Silk song one on the left reminds me of Majora's mask 💖💖,0,1,2025-10-04T17:30:41.521Z
at://did:plc:3ohy5wpt25k4mafvdzyz6yl5/app.bsky.feed.post/3m2eypztubs27,kejokaya.bsky.social,"[stream #vtuber]

More song of the silk!",0,2,2025-10-04T16:25:52.073Z
at://did:plc:6scpxypfrzlmnub5zdr3ivrb/app.bsky.feed.post/3m2ex3wde5k2p,croaky.bsky.social,"Live playing silk song! Maybe we’ll finish act 2 today? 

Twitch.tv/croakshow",2,6,2025-10-04T15:56:43.546Z
at://did:plc:bxxspf7hw26ogcbe7fsr4bmy/app.bsky.feed.post/3m2etebcuzc22,f0x-s1mp.bsky.social,got a girlfriend recently and ENTIRELY forgot Bluesky existed 😭😭😭😭,0,0,2025-10-04T14:49:48.499Z
at://did:plc:fcw3wnznmh745oebvpj5rjjw/app.bsky.feed.post/3m2erbiyp6c2u,mischievousmoss.bsky.social,"While Hollow Knight/Silk Song has inspired me to an extent, I've always like the thought of shape shifting in general. This is my new Mascot, (name pending). They are an Inky-Shadow creature that shapeshifts into whichever form it likes, as well as being influenced by its own 1/2",0,2,2025-10-04T14:12:28.454Z
at://did:plc:7kslh5ku7drrllnym76l6ceg/app.bsky.feed.post/3m2eda2c7i22y,sweensgaming.bsky.social,"Hollow Knight Silk Song, We can do it www.youtube.com/live/9Aagn0l...",0,0,2025-10-04T10:01:07.096Z
at://did:plc:2dgfrdwyhembxnetteor6352/app.bsky.feed.post/3m2e7ftu4hk2n,rinj0ker.bsky.social,"🍜Happy FF friends Friday of Team Phantom SEES Hideout friends Walking Tall Live finale that are Fantastic to give cup noodles 🍜
🍜MysticsRiver - hollow knight silk song 
Hope y'all had a Fantastic Friday",1,1,2025-10-04T08:52:46.702Z
at://did:plc:fcoaay4xarqf7j77e7hw5j6t/app.bsky.feed.post/3m2e6t2r3xc2x,ochkotya.bsky.social,"'Tis that time again to Silk that Song~
twitch.tv/ochkotya

#stream #vtuberstream #silksong",0,2,2025-10-04T08:42:16.409Z
at://did:plc:t6bmzwbmiimwga6rs2jrxnlr/app.bsky.feed.post/3m2dwz5tjek2o,immagigi.bsky.social,Is this the silk song of laundry?,0,2,2025-10-04T06:22:31.027Z
at://did:plc:uazuzetdamlyehg6yvyxipcn/app.bsky.feed.post/3m2dsir5fi22m,ifeelsoglooga.bsky.social,You know that feeling when you silk the song and like... silking songs and... silk and... the songs... and girl kiss silking song... song of silk and silk of song and the... Lebanon silk...,0,3,2025-10-04T05:01:45.880Z
at://did:plc:rf7zudh5xv4ezrdddwal2tyh/app.bsky.feed.post/3m2drqn37t22b,exufacada.bsky.social,"69 de silk song, acaba pelo amor de deeeeeeeeeeus",0,0,2025-10-04T04:48:16.309Z
at://did:plc:kvy4axq4facck4j6stupc2d5/app.bsky.feed.post/3m2dobuxpu22k,galacticcrash.bsky.social,This really was a Silk Song,0,2,2025-10-04T03:46:20.041Z
at://did:plc:bf6euo4oxq556ivwge3homme/app.bsky.feed.post/3m2dlnvwua22s,calzonestudioz.bsky.social,you sprinkle some silk in the game and write a song about it,0,0,2025-10-04T02:59:22.484Z
at://did:plc:tn2ggk333vskjmx4lqrkzuxs/app.bsky.feed.post/3m2dlism5ds2c,dollypants302.bsky.social,"The Mist in Silk Song makes me actually want to scream!!! Why is it like that??? Here's three easy rooms, not that bad right? Fuck you now theres a trap and a ghost every other step",0,0,2025-10-04T02:56:31.219Z
at://did:plc:uj2whworjzl5yin4tovg6smo/app.bsky.feed.post/3m2dl2jhg7c2q,gimonkey98.bsky.social,"Heads up sadly I am done playing silk song on stream, if anything I will play in my own time and share it on yt, it's an amazing game for sure but the frustrations I have in this vs most souls like or other challenges just isn't the same and it makes me dread the next session",0,0,2025-10-04T02:48:31.865Z
at://did:plc:mpxv2lqjkkqjdzytwk2drhkr/app.bsky.feed.post/3m2dkjof2ic27,scratchyderose.bsky.social,Got all the fleas…did all the quests….how do you unlock the Silk and Song side quest in Silksong man?? :/,2,12,2025-10-04T02:39:06.606Z
at://did:plc:sszzoomrz3d4xqtcgufvalqn/app.bsky.feed.post/3m2diipy4e22c,liminalitycarb.live,Silk that song,0,1,2025-10-04T02:02:47.241Z
at://did:plc:spvddpsb5op7njpykba4kssx/app.bsky.feed.post/3m2didboixc2f,anniemae04.bsky.social,"My status in silk song is that i've had to take a break to try and draw more, but that isn't working out because i wanna play more of the game, but even the game is like slowly ticking away little battles. 

I'm doing EVERYTHING I can before chapter 3. The last thing will be the First Sinner.",0,0,2025-10-04T01:59:44.474Z
at://did:plc:rwwrqc5yack63i34fduoe5e5/app.bsky.feed.post/3m2dh2h4e5k24,ragswolf.bsky.social,playing axiom verge for the first time since im in a post-silk song metroidvania craving. This game starts great and has since gone down hill after getting the morphball equivalent (remote drone).,0,0,2025-10-04T01:36:54.438Z
at://did:plc:4mzenlwvxcag3gjf263sxlok/app.bsky.feed.post/3m2dgzpphck2e,eferia.bsky.social,s- silk song⁉️⁉️,0,2,2025-10-04T01:36:29.899Z
at://did:plc:laszepbn3u5f7olak2tj5rdm/app.bsky.feed.post/3m2df22cx7s2g,awkweirdcub.bsky.social,It can’t be worse than me playing silk song,0,0,2025-10-04T01:00:53.539Z
at://did:plc:rgqe7ig5r3bmff2lr33tlzf6/app.bsky.feed.post/3m2dbquhx722k,aureliacetinn.bsky.social,Thanks it was fun to draw the universe with no wheels (before silk song),0,0,2025-10-04T00:02:04.197Z
at://did:plc:y4wsqw7gpzueo3uxp5tbxbch/app.bsky.feed.post/3m2db2qnxfc2m,danielfady.bsky.social,"Hornet - Hollow Knight : Silk Song 🤍♥️🖤
.
.
.
.
.
.
.
#draw #drawing #art #artist #style #artwork #sketch #pencildrawing #fanart #hollowknightfanart #hollowknightgame #hollowknightdrawing #hollowknight #silksong
#silksonggame #silksongfanart
#Hornet #Hornetfanart
#hollowknighthornet",0,3,2025-10-03T23:49:41.936Z
at://did:plc:zi7me2qgmgc3vbqfaspiiwct/app.bsky.feed.post/3m2dautvne22j,deathwingtimegoat.bsky.social,"Surprise I'm actually home on a friday night lets do a silk song stream
www.twitch.tv/deathwing_th...",0,1,2025-10-03T23:46:24.071Z
at://did:plc:n27ycnnacbukz5rb3xkwmgxx/app.bsky.feed.post/3m2d7hy6ufs2e,echofaraway.bsky.social,Silk and song,0,2,2025-10-03T23:21:18.620Z
at://did:plc:t6fjmgcsa6xn5yfqsxp2tlvd/app.bsky.feed.post/3m2d6eyskwm27,gbstudiocentral.com,"The theme for this year's GB Pixel Art Jam is ""Balance"".

You have until 7:00 PM EST on October 5th, 2025 to submit.

Now that you finished Silk Song, you have no excuse.

itch.io/jam/gbpixela...

#gbpixelartjam #gameboy #pixelart",11,34,2025-10-03T23:01:44.018Z
at://did:plc:lscezk2a32r2q2fnwuztrrmz/app.bsky.feed.post/3m2d5tyb6422i,slgonsports.bsky.social,"WNBA Finals primer, featuring:

- A'ja Wilson as a silk and swagger pogo stick
- Jackie Young juking across history
- Alyssa Thomas diming with torn shoulders
- The gym inside the casino inside the resort
- ""Mighty Mercury"" for song of the year",0,1,2025-10-03T22:52:13.864Z
at://did:plc:dzbzpjbhj3y6zunxt4cvxp7v/app.bsky.feed.post/3m2d4mbvvbs2r,faerieabuelita.bsky.social,"it’s been a bit but i’m live now 🖤🌿

silk song!! 

www.twitch.tv/faerieabuelita",1,5,2025-10-03T22:30:01.801Z
at://did:plc:g56ot5v6nmzjkfc44bb4zur5/app.bsky.feed.post/3m2d3s7mro22u,goofygoober.ca,So you want the Cuphead version of hollow knight and Silk Song. Honestly im here for it.,0,1,2025-10-03T22:15:26.992Z
at://did:plc:7cbm7v7sbx7go4ilm7233qsk/app.bsky.feed.post/3m2d2rha33227,cosmicloak.bsky.social,"I didn’t even realize the colors I used are very xmascore lmao

silk song has a lot of bells/white/red/gold (cathedral religion with bug+bloodborne flavoring)- I can see why the colors I used look xmas-y 
(о´∀`о)",0,1,2025-10-03T21:57:07.668Z
at://did:plc:bjllaslhxds4rjyyfx3vmike/app.bsky.feed.post/3m2d2pasujs2q,dogunrazor.bsky.social,"I'm a current subscriber, and I've been considering cancelling anyway, but I JUST STARTED my first play-through of Hollow Knight, and I plan to play Silk Song after I beat HK.

Though tbh it wouldn't be much more to just buy them outright, and then I would own them, so I may still cancel.",0,1,2025-10-03T21:55:53.836Z
at://did:plc:7gzoaq35hhdbhkaxty2gn7nt/app.bsky.feed.post/3m2cv75ityc2s,cyberpopdreams.bsky.social,"#FridayFae
The Blooming Silence
A crimson-winged fairy rests among roses, her quiet stillness louder than any song.
Prompt in ALT
#fantasyart #darkfairy #ethereal #GenAI #SynthArt #aiart #aiartcommunity #AIイラスト #AIGen #synthart #QP #Promptshare",1,11,2025-10-03T20:17:24.772Z
at://did:plc:k7svieb4an55jmrcvm5ter7d/app.bsky.feed.post/3m2ctm7i7ec2t,acharky.bsky.social,"In defense of the folks who made Silk Song, the game is the way it is because a small tight knit group kept making the toy that they always wanted. It just turned out to be a toy for perverts.",0,0,2025-10-03T19:48:55.582Z
at://did:plc:uk3w7osmgtnxbopn3n2hhjig/app.bsky.feed.post/3m2co2lnbok2h,bbc6musicbot.bsky.social,"
🇺🇦 #NowPlaying on #BBC6Music's #ThePeoplesPartyWithAFRODEUTSCHE

Steve “Silk” Hurley:
  🎵 Jack Your Body (1986 Club Mix)

#6music #Steve“Silk”Hurley 

▶️ 🪄 Automagic 🔊 show 📻 playlist on Spotify

▶️ Song/Cover on #Bandcamp:",0,0,2025-10-03T18:09:35.121Z
at://did:plc:k7svieb4an55jmrcvm5ter7d/app.bsky.feed.post/3m2cmytghr22a,acharky.bsky.social,"Ya know what? When I play Silk Song, I will do so with an invincibility mod. Explore the game outside of it's imposed difficulty. If the difficulty is the only thing that makes a game special, is it really special at all?",0,3,2025-10-03T17:50:42.957Z
at://did:plc:peiqaj5egypt2vejiuips7gz/app.bsky.feed.post/3m2cl6iqbmk2n,superbulletwill.bsky.social,Roll credits on Silk Song,0,0,2025-10-03T17:18:05.586Z
at://did:plc:t4wmo3ypkx4dny2pjsi2gjep/app.bsky.feed.post/3m2ckk2cdzc2i,a5roseb.bsky.social,"#FridayFae
The Blooming Silence
A crimson-winged fairy rests among roses, her quiet stillness louder than any song.
#fantasyart #darkfairy #ethereal #GenAI #SynthArt #AIart #aiartist #aiartcommunity #GenerativeArt #AIchallenge #BuilderofNightmares",1,16,2025-10-03T17:06:39.350Z
at://did:plc:re5yf5vlr54g4dg43dqdyixe/app.bsky.feed.post/3m2ciz2swhc27,pahnkapie.bsky.social,"I actually like that Team Cherry took 7 years to make Silk Song. 🤷 you can attack Pocket Pair all you want, I don’t care. This isn’t about Pocket Pair, but the lawsuit against them did open my eyes to how fucked up Nintendo is, and how much they deserve to come crashing down.",0,0,2025-10-03T16:39:15.738Z
at://did:plc:eyfkw5hjkulqm67e5eixj4dt/app.bsky.feed.post/3m2ciqfsxxs2x,colwag.bsky.social,The cool badass lady mapmaker in silk song I forgot the name of,0,1,2025-10-03T16:34:25.283Z
at://did:plc:twwcosigakle3t334r2u6omc/app.bsky.feed.post/3m2cdv5gea226,yoshi24.bsky.social,Dat second silk song playthrough is sounding goated asf,0,2,2025-10-03T15:07:35.535Z
at://did:plc:sytos3lsjif4et4wxfnkplkx/app.bsky.feed.post/3m2cdgxczcc2n,marmarsway.bsky.social,"Goddd I need a pantheon for silk song,  a lot of those bosses were so fun",0,3,2025-10-03T14:59:39.382Z
at://did:plc:4cbjrkk6nnkr7vz3mgfgmqww/app.bsky.feed.post/3m2cd6t5m7k2o,bizarre-sheep.bsky.social,"Silk song has me in such a chokehold, it’s insane lmao
How far are you?👀
Two entries for you!",0,0,2025-10-03T14:55:06.575Z
at://did:plc:cpijc45dhaffwujukbv7fjso/app.bsky.feed.post/3m2ccde2ros2v,saifalrehman.bsky.social,"As the lethal hunter Hornet, adventure through a kingdom ruled by silk and song! Captured and taken to this unfamiliar world, prepare to battle mighty foes and solve ancient myste www.gamesparo.com/hollow-knigh...",0,0,2025-10-03T14:39:44.783Z
at://did:plc:rmul6ubcaudc3e7jdoyvflio/app.bsky.feed.post/3m2cccklxhs2r,friend2pudding.bsky.social,"Completed act 2 of silk song and got the end credits so assumed it was over, then saw online there is an entire further act? lol. Booted it up after a few days break and simply cba to work out where to go",0,0,2025-10-03T14:39:18.083Z
at://did:plc:5hheghrklr2mxy4hixc5l2re/app.bsky.feed.post/3m2caquhzdk2d,jumperpak64.bsky.social,Pocket Pair was founded in 2015 and has been releasing games non stop. It took team cherry 7 years to finish silk song but oddly enough Pocket pair can release multiple open world games between 2019 and now and still act as a PUBLISHER? Yeah something’s off but dips!ts like you are blinded by desire,0,0,2025-10-03T14:11:30.564Z
at://did:plc:7mojxhy5kxstyyc6mp7btgvc/app.bsky.feed.post/3m2c6wpmitc2r,dabrohan.bsky.social,"TONIGHT WE KICK OFF SPOOKTOBER!

How?!

Well what better way than opening MTG cards of masked crime fighters and super villians?! (NO this not a joke! NO this isn't a stretch!)

Join me tonight at 8pm EST for card opening and if time silk song!",0,0,2025-10-03T13:38:59.466Z
at://did:plc:ys7zfsukiunuw2mpdd3l5zgn/app.bsky.feed.post/3m2c4hpp4ws2r,maccabbage.bsky.social,"Silk Song minor spoiler! 

For the greyroot questline
youtube.com/shorts/oVwxB...

But also loud noise funni :)!",0,0,2025-10-03T12:54:48.750Z
at://did:plc:36pb6j2ia6corusbtztt2hfe/app.bsky.feed.post/3m2c4ds7ezs23,concernedsloth.vtubers.social,"heey everyone no stream today, I've been so stressed lately and i can't even keep a train of thought, like it's like constant anxiety and it won't go down no matter what i do. But i will see you all Sunday for some more Silk Song! 🦥💖

#vtuber #vtuberEN",0,0,2025-10-03T12:52:37.163Z
at://did:plc:qhoyml3ziq5igf7xrlprm33w/app.bsky.feed.post/3m2c3igyidc2q,bidexualenby.bsky.social,That time Silk (the one that Song) left her scissors in greymoor by accident,0,1,2025-10-03T12:37:19.434Z
at://did:plc:daavo4xlsvpthktbm5uhv3cm/app.bsky.feed.post/3m2bxb2bl5s2n,koriman.bsky.social,"For good shows:
The Owl House / Legend of Vox Machina / Dan Da Dan / Full Metal Alchemist Brotherhood
For good single player games:
Hollow Knight Silk Song / Undertale / Recettear

Good +18 Game:
Karryn's Prison",0,1,2025-10-03T11:21:36.251Z
at://did:plc:g6yzaojkzk6gfrlv2t4ojuq2/app.bsky.feed.post/3m2brxokj7k2k,samikelsh.bsky.social,"it’s SKONG time, everyone! it’s time to silk that song!

twitch.tv/samikelsh

#silksong #hollowknight #cozygamestream",0,4,2025-10-03T09:46:53.256Z
at://did:plc:pznp6ygiclpve3eudfwxwy57/app.bsky.feed.post/3m2bnotbv5c2h,softpup.bsky.social,Today in silk song i traumatized a small bug. Climbed a mountain. And got my ass kicked by a child for an hour.,0,0,2025-10-03T08:30:21.265Z
at://did:plc:4sp76n3qncml3tiejwjmysfw/app.bsky.feed.post/3m2bmriv4ak2l,eakasqueak.bsky.social,I'm still not entirely convinced Silk Song is real,0,1,2025-10-03T08:13:57.283Z
at://did:plc:chy3lrrxy7ik7ir2gz52bvpr/app.bsky.feed.post/3m2bkdl7jrs2g,nadettenoire.bsky.social,"Good morning, here is the daily poem called Angelic Silk Tongues and the song shuffle bringing you Einstürzende Neubauten. 
Poem: dystopianjunkmail.ca/angelic-silk...
Song: dystopianjunkmail.ca/industrial-s...",0,0,2025-10-03T07:30:22.475Z
at://did:plc:fbvi2w3ma5uznbn2zbljngkn/app.bsky.feed.post/3m2bfxoifps27,herzikiss.bsky.social,Glad we catched you and raided!💖  I'm glad your enjoying Silk song☺️,0,1,2025-10-03T06:12:08.292Z
at://did:plc:dwnk7dxv6bnkwm7j2v7wpp6v/app.bsky.feed.post/3m2bfs3norc2n,orochimajo.bsky.social,A veces una es solo una chica que quiere estar a media noche escuchando Norman Fucking Rockwell en sus AirPods nuevos y jugando Silk Song 🚬,0,1,2025-10-03T06:09:00.769Z
at://did:plc:zwa6pneamufsgkr2upvhaj76/app.bsky.feed.post/3m2beggxmsk2i,shimohikagami.bsky.social,"Silk Song, Definitions, And Autism (ft ‪@VicedRhino‬)
youtu.be/Xvy67ic_XQ8?...",0,0,2025-10-03T05:44:36.234Z
at://did:plc:js52freb4xlfc6i3xikns55o/app.bsky.feed.post/3m2bcrlhn422e,tdnightgaming.bsky.social,"www.twitch.tv/trinitynight...
Its time to silk more song. Come watch and vibe!
#aroace #vtuber #silksong",0,3,2025-10-03T05:15:02.567Z
at://did:plc:ddqrbedlicw4fb5ivcink6vl/app.bsky.feed.post/3m2b6jol2is2d,luchalutra.bsky.social,"IT CAME OUT?

Oh my god I give up. I just started up Frostpunk 2, but I haven't even gotten around to starting up Cronos or Hell is Us, or effin Silk Song. I haven't even completed KCD2 yet. 

I really don't know how you do it. That being said, this year feels like a contender for dethroning 2023.",0,0,2025-10-03T03:59:02.424Z
at://did:plc:vkxkdcd46xzzbcyyiqpkqubj/app.bsky.feed.post/3m2b5wjorq22v,ohgodaperson.bsky.social,We got so lost tonight in Silk Song. Stream was a blast and thanks to everyone that came in and helped to make it so much fun!! We raided out to @honorvulpe.bsky.social. They are having a foxtober event and y'all should check them out!!,0,1,2025-10-03T03:48:19.769Z
at://did:plc:k2ff7yllhojx6szecmod3y2o/app.bsky.feed.post/3m2azqfk5i22g,locklanstareyes.bsky.social,Playing some silk song!!! Enterijng the citadel!,0,3,2025-10-03T02:33:19.128Z
at://did:plc:q4gjlrn3h34anzsbnaqpij7l/app.bsky.feed.post/3m2axm3gcks2t,anabasisaegis.bsky.social,"I STILL GOT IT

steel soul 100% in under 30 hours let's fucking go",0,2,2025-10-03T01:55:06.809Z
at://did:plc:3tgf4rvti3k2gny36f5sbena/app.bsky.feed.post/3m2awgvzdfc26,quartzbunny.bsky.social,"hornet in some outfits
i think silk song is a awesome game :3",3,7,2025-10-03T01:34:19.618Z
at://did:plc:gqg45ajxh5ol57a2gvkzwhok/app.bsky.feed.post/3m2avhns5vk2j,foxxfire.bsky.social,I'm gonna be real I thought silk song would have harder platforming by like a lot.,0,0,2025-10-03T01:16:50.823Z
at://did:plc:eyfkw5hjkulqm67e5eixj4dt/app.bsky.feed.post/3m2avhkipus2a,colwag.bsky.social,Many rolly Polly bugs in silk song (I may be thinking about them too much),0,1,2025-10-03T01:16:47.366Z
at://did:plc:knhbypabkbmofmhcqaxeeo4t/app.bsky.feed.post/3m2aucfjeas2n,momamigoodyet.bsky.social,www.twitch.tv/momamigoodyet Hanging out and playing a few games Starting off with silk song,0,0,2025-10-03T00:56:00.632Z
at://did:plc:vsql2q7qs4rcktdl7yln6hvm/app.bsky.feed.post/3m2au6ihmlk22,nopedope.bsky.social,"I actually haven't played Silk Song yet, I still have to finish Hollow Knight",15,81,2025-10-03T00:53:49.499Z
at://did:plc:o65sqaxjrutgkwj2hc7fzcb7/app.bsky.feed.post/3m2argwd7w22m,apocalypseferret.bsky.social,"Come join me for a bit of Silk Song!
www.twitch.tv/apocalypse_f...

#silksong #hollowknight #stream #twitch #gamer",0,0,2025-10-03T00:04:51.248Z
at://did:plc:sna6nk3je7ae647jlccalmvv/app.bsky.feed.post/3m2apphvtz22d,iothefloof.bsky.social,"It's live time, and I'm playing more Hollow Knight: Silksong! As in the song that Hornet plays. With Silk. ROLL CREDITS!
www.twitch.tv/iothefloof

#Vtuber #VtuberEN #IoLive",0,1,2025-10-02T23:33:50.636Z
at://did:plc:kegv3gb27exdd3fg7gicxfzm/app.bsky.feed.post/3m2aomyesgk2s,fillivseley12.bsky.social,Every time I start a new section of silk song I am just praying it’s a platforming section.,0,0,2025-10-02T23:14:33.499Z
